customer_id,acquisition_date,acquisition_channel,customer_key,recency,frequency,monetary,segment
CUST_38330,2022-01-02,paid_search,38316,207,10,6475.6,At Risk
CUST_38331,2023-01-02,organic_search,38317,53,8,3308.61,At Risk
CUST_38332,2023-04-14,social_media,38318,72,3,1484.94,Lost
CUST_38333,2022-04-26,organic_search,38319,36,12,5279.63,Loyal
CUST_38334,2022-04-22,referral,38320,81,6,3826.28,At Risk
CUST_38335,2022-01-18,organic_search,38321,9,8,4928.29,Loyal
CUST_38336,2022-03-07,social_media,38322,204,5,4334.99,Lost
CUST_38337,2022-03-14,paid_search,38323,79,4,4009.32,Lost
CUST_38338,2022-02-05,referral,38324,17,10,8017.24,Champions
CUST_38339,2022-04-30,organic_search,38325,79,7,5297.59,At Risk
CUST_38340,2022-01-27,organic_search,38326,196,7,5994.28,At Risk
CUST_38341,2022-02-13,social_media,38327,252,9,10600.6,Loyal
CUST_38342,2022-02-16,email,38328,206,7,5631.31,At Risk
CUST_38343,2022-01-22,email,38329,8,8,5980.62,Loyal
CUST_38344,2022-02-15,organic_search,38330,16,7,6714.15,Loyal
CUST_38345,2022-07-14,paid_search,38331,38,7,6483.86,Loyal
CUST_38346,2022-01-11,email,38332,45,13,10188.92,Champions
CUST_38347,2022-01-01,organic_search,38333,131,7,2790.78,Lost
CUST_38348,2022-02-17,social_media,38334,171,10,9430.93,Loyal
CUST_38349,2022-07-31,paid_search,38335,187,6,3483.98,Lost
CUST_38350,2022-03-08,email,38336,125,10,6289.31,Loyal
CUST_38351,2022-03-06,referral,38337,22,7,7437.39,Loyal
CUST_38352,2022-03-01,organic_search,38338,207,9,7018.23,At Risk
CUST_38353,2023-03-05,social_media,38339,302,1,797.58,Lost
CUST_38354,2022-02-26,paid_search,38340,17,12,4270.6,Loyal
CUST_38355,2022-01-03,email,38341,11,8,7142.48,Loyal
CUST_38356,2022-05-19,organic_search,38342,63,11,7927.76,Champions
CUST_38357,2022-01-17,paid_search,38343,7,7,4782.94,Loyal
CUST_38358,2022-01-09,email,38344,50,11,5673.99,Loyal
CUST_38359,2022-02-11,paid_search,38345,28,8,6059.86,Loyal
CUST_38360,2022-08-22,email,38346,254,8,5688.23,At Risk
CUST_38361,2022-07-03,organic_search,38347,199,7,4433.78,Lost
CUST_38362,2022-01-13,social_media,38348,6,8,5834.04,Loyal
CUST_38363,2022-01-29,social_media,38349,43,12,8719.46,Champions
CUST_38364,2022-01-28,organic_search,38350,10,6,4254.13,At Risk
CUST_38365,2022-02-24,referral,38351,13,6,3525.98,At Risk
CUST_38366,2022-03-03,email,38352,5,5,4755.27,At Risk
CUST_38367,2022-04-18,referral,38353,42,6,4300.92,At Risk
CUST_38368,2022-02-04,social_media,38354,25,10,7536.95,Loyal
CUST_38369,2022-02-18,email,38355,146,12,6798.88,Loyal
CUST_38370,2022-04-02,email,38356,155,6,4313.77,Lost
CUST_38371,2022-02-10,paid_search,38357,38,8,3488.48,At Risk
CUST_38372,2022-03-16,paid_search,38358,94,13,13196.82,Loyal
CUST_38373,2022-02-02,referral,38359,182,5,2258.25,Lost
CUST_38374,2023-04-01,social_media,38360,63,4,3516.97,Lost
CUST_38375,2022-05-09,social_media,38361,94,6,3800.56,Lost
CUST_38376,2022-03-19,email,38362,70,7,3463.33,At Risk
CUST_38377,2022-03-20,social_media,38363,104,8,4268.24,At Risk
CUST_38378,2022-01-11,organic_search,38364,167,7,5338.7,At Risk
CUST_38379,2022-01-20,email,38365,53,5,4251.66,Lost
CUST_38380,2022-04-13,social_media,38366,45,8,4137.15,At Risk
CUST_38381,2022-01-17,email,38367,88,7,4991.41,At Risk
CUST_38382,2022-02-19,paid_search,38368,76,10,7072.6,Loyal
CUST_38383,2022-05-27,organic_search,38369,75,10,9244.27,Loyal
CUST_38384,2022-03-25,paid_search,38370,173,5,1517.66,Lost
CUST_38385,2022-05-25,organic_search,38371,160,4,2594.76,Lost
CUST_38386,2022-06-09,email,38372,40,5,3180.23,Lost
CUST_38387,2022-01-13,social_media,38373,22,7,4244.57,At Risk
CUST_38388,2022-01-18,social_media,38374,313,6,3978.62,Lost
CUST_38389,2022-04-05,organic_search,38375,27,8,4713.37,At Risk
CUST_38390,2022-01-03,social_media,38376,311,6,4192.31,Lost
CUST_38391,2022-08-02,email,38377,43,8,6396.65,Loyal
CUST_38392,2022-01-05,referral,38378,397,4,1721.73,Lost
CUST_38393,2022-04-05,email,38379,177,10,8858.08,Loyal
CUST_38394,2022-03-09,social_media,38380,395,4,2950.29,Lost
CUST_38395,2022-02-26,email,38381,45,8,7366.59,Loyal
CUST_38396,2022-01-07,email,38382,286,4,3174.98,Lost
CUST_38397,2022-03-23,social_media,38383,39,11,4063.23,Loyal
CUST_38398,2022-01-22,referral,38384,132,10,4483.04,At Risk
CUST_38399,2022-03-21,email,38385,99,8,7041.48,At Risk
CUST_38400,2022-02-09,email,38386,160,10,6826.76,At Risk
CUST_38401,2022-05-20,social_media,38387,22,7,6115.22,Loyal
CUST_38402,2022-02-28,organic_search,38388,11,9,9551.72,Champions
CUST_38403,2022-04-08,organic_search,38389,60,15,9318.92,Champions
CUST_38404,2022-03-27,organic_search,38390,31,8,8735.75,Loyal
CUST_38405,2022-04-14,paid_search,38391,44,7,3592.26,At Risk
CUST_38406,2022-02-13,organic_search,38392,166,9,9430.57,Loyal
CUST_38407,2022-08-10,referral,38393,207,2,1482.46,Lost
CUST_38408,2022-01-13,referral,38394,5,9,5184.1,Loyal
CUST_38409,2022-02-27,organic_search,38395,10,13,8905.07,Champions
CUST_38410,2022-01-21,organic_search,38396,29,13,9479.48,Champions
CUST_38411,2022-05-20,organic_search,38397,63,4,2250.92,Lost
CUST_38412,2022-02-15,organic_search,38398,94,8,7442.1,At Risk
CUST_38413,2022-02-06,referral,38399,111,8,4024.4,At Risk
CUST_38414,2022-08-05,email,38400,148,9,6972.71,Loyal
CUST_38415,2022-04-04,organic_search,38401,157,6,9273.44,At Risk
CUST_38416,2022-04-11,paid_search,38402,90,13,8464.35,Loyal
CUST_38417,2022-02-20,email,38403,85,14,9410.18,Loyal
CUST_38418,2022-01-21,organic_search,38404,215,7,4536.98,Lost
CUST_38419,2022-03-20,social_media,38405,95,8,3968.79,At Risk
CUST_38420,2022-02-25,social_media,38406,72,12,8366.54,Champions
CUST_38421,2022-02-10,paid_search,38407,96,9,5640.16,At Risk
CUST_38422,2022-04-12,organic_search,38408,188,9,5328.23,At Risk
CUST_38423,2022-01-15,paid_search,38409,78,11,7765.88,Champions
CUST_38424,2022-02-24,paid_search,38410,46,10,4854.26,Loyal
CUST_38425,2022-01-16,referral,38411,36,10,7512.59,Loyal
CUST_38426,2022-06-24,email,38412,75,6,4161.68,At Risk
CUST_38427,2022-01-31,email,38413,86,5,5357.25,Lost
CUST_38428,2022-06-20,organic_search,38414,81,7,4476.9,At Risk
CUST_38429,2022-01-10,referral,38415,71,9,5945.74,Loyal
CUST_38430,2022-01-25,email,38416,58,10,7118.53,Loyal
CUST_38431,2022-03-22,paid_search,38417,73,6,4459.73,At Risk
CUST_38432,2022-03-16,email,38418,58,8,6737.26,Loyal
CUST_38433,2022-01-29,email,38419,48,10,5813.27,Loyal
CUST_38434,2022-01-05,organic_search,38420,122,10,6772.76,Loyal
CUST_38435,2022-05-06,organic_search,38421,248,5,3904.83,Lost
CUST_38436,2022-04-07,paid_search,38422,17,12,6535.57,Champions
CUST_38437,2022-01-05,social_media,38423,51,9,2936.65,At Risk
CUST_38438,2022-05-05,social_media,38424,39,9,4900.74,Loyal
CUST_38439,2022-02-05,social_media,38425,16,7,3348.83,At Risk
CUST_38440,2022-01-06,social_media,38426,12,10,6560.64,Champions
CUST_38441,2022-07-04,paid_search,38427,131,10,6512.02,Loyal
CUST_38442,2022-02-15,paid_search,38428,8,10,11186.31,Champions
CUST_38443,2022-04-07,paid_search,38429,22,9,7788.31,Champions
CUST_38444,2022-01-14,organic_search,38430,32,6,3531.46,At Risk
CUST_38445,2022-03-26,organic_search,38431,109,7,3023.84,Lost
CUST_38446,2022-03-01,social_media,38432,148,8,3850.02,At Risk
CUST_38447,2022-04-22,email,38433,2,7,3840.91,Loyal
CUST_38448,2022-01-11,referral,38434,22,11,8428.94,Champions
CUST_38449,2022-06-25,email,38435,2,12,6867.35,Champions
CUST_38450,2022-05-14,paid_search,38436,6,13,5288.37,Champions
CUST_38451,2022-05-15,organic_search,38437,10,9,7002.95,Champions
CUST_38452,2022-04-14,paid_search,38438,41,14,10748.7,Champions
CUST_38453,2022-06-25,organic_search,38439,17,7,4050.24,Loyal
CUST_38454,2022-02-27,social_media,38440,7,8,3453.88,Loyal
CUST_38455,2022-06-04,organic_search,38441,18,13,13198.28,Champions
CUST_38456,2022-05-06,organic_search,38442,125,7,3760.57,At Risk
CUST_38457,2022-03-21,email,38443,98,7,4247.61,At Risk
CUST_38458,2022-02-03,social_media,38444,61,9,4338.76,At Risk
CUST_38459,2022-02-10,social_media,38445,66,13,8624.11,Champions
CUST_38460,2022-02-01,paid_search,38446,15,7,5382.33,Loyal
CUST_38461,2022-02-02,organic_search,38447,71,13,10814.96,Champions
CUST_38462,2022-03-06,organic_search,38448,135,4,1742.3,Lost
CUST_38463,2022-05-19,referral,38449,197,9,3891.89,At Risk
CUST_38464,2022-04-21,organic_search,38450,29,10,5444.28,Loyal
CUST_38465,2022-07-03,organic_search,38451,65,7,2540.05,At Risk
CUST_38466,2022-05-18,organic_search,38452,40,8,5217.42,Loyal
CUST_38467,2022-01-01,organic_search,38453,60,13,7393.15,Loyal
CUST_38468,2022-02-07,email,38454,1,13,12815.35,Champions
CUST_38469,2023-02-16,paid_search,38455,169,3,2475.4,Lost
CUST_38470,2022-01-26,organic_search,38456,97,11,6297.12,Loyal
CUST_38471,2022-01-20,paid_search,38457,84,7,4842.78,At Risk
CUST_38472,2022-01-31,organic_search,38458,138,7,4021.9,At Risk
CUST_38473,2022-01-05,social_media,38459,510,3,1621.14,Lost
CUST_38474,2022-01-02,organic_search,38460,16,8,8522.84,Champions
CUST_38475,2022-04-22,social_media,38461,176,9,3109.75,Lost
CUST_38476,2022-08-04,referral,38462,450,2,1652.76,Lost
CUST_38477,2022-02-19,organic_search,38463,204,3,2054.98,Lost
CUST_38478,2022-03-13,paid_search,38464,409,4,3710.65,Lost
CUST_38479,2022-10-21,organic_search,38465,135,6,5170.2,At Risk
CUST_38480,2022-05-18,referral,38466,82,8,6210.67,Loyal
CUST_38481,2022-02-10,organic_search,38467,67,12,9608.64,Champions
CUST_38482,2022-04-19,referral,38468,210,6,3957.93,Lost
CUST_38483,2022-12-31,email,38469,140,3,1688.08,Lost
CUST_38484,2022-02-16,organic_search,38470,162,6,5826.08,Lost
CUST_38485,2022-01-09,social_media,38471,26,11,6094.37,Champions
CUST_38486,2022-01-02,organic_search,38472,274,8,6050.53,At Risk
CUST_38487,2022-01-27,email,38473,225,5,2052.15,Lost
CUST_38488,2022-01-13,organic_search,38474,9,11,7648.66,Champions
CUST_38489,2022-03-26,organic_search,38475,177,9,4423.56,At Risk
CUST_38490,2022-08-12,email,38476,91,2,1373.39,Lost
CUST_38491,2022-01-15,email,38477,356,6,5768.72,Lost
CUST_38492,2022-04-29,paid_search,38478,262,8,6618.04,At Risk
CUST_38493,2022-01-29,referral,38479,176,9,11046.75,Loyal
CUST_38494,2022-01-30,organic_search,38480,109,11,8183.0,Loyal
CUST_38495,2022-01-07,paid_search,38481,67,12,5522.03,Loyal
CUST_38496,2022-01-18,social_media,38482,268,9,10124.84,Loyal
CUST_38497,2022-03-07,paid_search,38483,349,3,1257.91,Lost
CUST_38498,2022-01-19,paid_search,38484,45,9,6734.8,Loyal
CUST_38499,2022-10-30,referral,38485,95,4,1489.92,Lost
CUST_38500,2022-05-02,organic_search,38486,8,3,1552.23,At Risk
CUST_38501,2022-02-16,organic_search,38487,21,8,5344.85,Loyal
CUST_38502,2022-02-17,paid_search,38488,317,4,4151.77,Lost
CUST_38503,2022-02-01,referral,38489,25,9,4880.49,Loyal
CUST_38504,2022-01-05,paid_search,38490,293,4,3551.94,Lost
CUST_38505,2022-01-13,paid_search,38491,63,6,3294.29,Lost
CUST_38506,2022-01-30,organic_search,38492,138,7,4143.36,At Risk
CUST_38507,2022-01-18,social_media,38493,41,5,4177.45,At Risk
CUST_38508,2022-01-31,paid_search,38494,121,9,7242.97,Loyal
CUST_38509,2022-01-22,email,38495,276,7,3128.95,Lost
CUST_38510,2022-03-10,social_media,38496,185,9,6785.09,At Risk
CUST_38511,2022-11-21,paid_search,38497,320,4,3738.48,Lost
CUST_38512,2022-05-13,referral,38498,305,6,3848.56,Lost
CUST_38513,2022-05-22,paid_search,38499,58,12,11533.92,Champions
CUST_38514,2022-04-15,paid_search,38500,18,9,6650.58,Champions
CUST_38515,2022-09-22,referral,38501,30,5,2112.66,Lost
CUST_38516,2022-02-22,paid_search,38502,11,7,3227.26,At Risk
CUST_38517,2022-05-10,organic_search,38503,164,5,2565.84,Lost
CUST_38518,2022-01-06,organic_search,38504,38,12,5859.16,Loyal
CUST_38519,2022-01-27,paid_search,38505,20,3,946.14,At Risk
CUST_38520,2022-02-21,paid_search,38506,19,7,4277.87,Loyal
CUST_38521,2022-01-05,email,38507,25,15,13764.83,Champions
CUST_38522,2022-03-29,referral,38508,145,8,4964.55,At Risk
CUST_38523,2023-03-21,email,38509,4,3,3945.68,At Risk
CUST_38524,2022-03-28,email,38510,155,12,11748.12,Loyal
CUST_38525,2022-03-04,referral,38511,160,8,5633.78,At Risk
CUST_38526,2022-02-28,paid_search,38512,45,11,6096.74,Champions
CUST_38527,2022-01-03,organic_search,38513,25,8,6467.95,Loyal
CUST_38528,2022-06-24,referral,38514,111,6,4977.29,At Risk
CUST_38529,2022-02-13,social_media,38515,207,8,9229.5,At Risk
CUST_38530,2022-01-19,social_media,38516,138,12,8717.52,Loyal
CUST_38531,2022-02-26,social_media,38517,125,9,3253.15,At Risk
CUST_38532,2022-03-19,organic_search,38518,63,8,4602.65,At Risk
CUST_38533,2022-04-07,email,38519,65,6,3836.72,At Risk
CUST_38534,2022-01-18,organic_search,38520,96,8,5713.98,At Risk
CUST_38535,2023-05-15,paid_search,38521,231,1,325.12,Lost
CUST_38536,2022-04-07,organic_search,38522,280,7,3786.43,Lost
CUST_38537,2022-03-06,social_media,38523,346,5,5275.5,Lost
CUST_38538,2022-02-09,organic_search,38524,174,8,7115.17,At Risk
CUST_38539,2022-01-14,paid_search,38525,162,7,4620.45,Lost
CUST_38540,2022-10-02,email,38526,143,7,4981.12,At Risk
CUST_38541,2022-01-09,referral,38527,65,14,11497.78,Champions
CUST_38542,2022-03-02,paid_search,38528,117,5,6637.37,At Risk
CUST_38543,2022-01-18,email,38529,24,9,6815.32,Loyal
CUST_38544,2022-02-12,email,38530,293,6,5949.36,Lost
CUST_38545,2022-05-12,social_media,38531,27,11,8655.6,Champions
CUST_38546,2022-02-10,email,38532,165,8,3594.98,Lost
CUST_38547,2022-01-18,organic_search,38533,64,8,5359.37,At Risk
CUST_38548,2022-01-22,social_media,38534,23,10,7264.76,Loyal
CUST_38549,2022-05-15,organic_search,38535,22,8,4853.41,Loyal
CUST_38550,2022-01-19,paid_search,38536,8,9,6143.22,Champions
CUST_38551,2022-01-14,organic_search,38537,149,10,10222.67,Loyal
CUST_38552,2022-05-19,organic_search,38538,140,4,2993.04,Lost
CUST_38553,2022-04-14,email,38539,18,4,4121.53,At Risk
CUST_38554,2022-01-31,email,38540,46,12,8761.83,Champions
CUST_38555,2022-01-28,paid_search,38541,97,6,5471.28,At Risk
CUST_38556,2022-03-03,organic_search,38542,32,11,7111.66,Champions
CUST_38557,2022-02-13,paid_search,38543,5,10,6803.86,Champions
CUST_38558,2022-01-07,paid_search,38544,254,13,10335.3,Loyal
CUST_38559,2022-05-02,paid_search,38545,53,7,3339.3,At Risk
CUST_38560,2022-06-11,paid_search,38546,24,6,2144.46,At Risk
CUST_38561,2022-10-31,paid_search,38547,85,6,7423.38,At Risk
CUST_38562,2022-01-07,social_media,38548,5,9,7215.06,Champions
CUST_38563,2022-10-02,social_media,38549,143,6,6986.45,At Risk
CUST_38564,2022-03-04,organic_search,38550,33,10,7731.5,Champions
CUST_38565,2022-01-24,organic_search,38551,5,7,4357.94,Loyal
CUST_38566,2022-01-22,organic_search,38552,56,10,10369.88,Loyal
CUST_38567,2022-04-01,paid_search,38553,23,9,7365.19,Loyal
CUST_38568,2022-06-23,paid_search,38554,359,3,1275.25,Lost
CUST_38569,2022-01-08,paid_search,38555,71,7,4851.23,At Risk
CUST_38570,2022-03-10,organic_search,38556,318,3,1525.54,Lost
CUST_38571,2022-05-08,social_media,38557,89,11,9900.88,Loyal
CUST_38572,2022-01-29,referral,38558,251,4,2347.96,Lost
CUST_38573,2022-05-18,organic_search,38559,71,7,3312.98,At Risk
CUST_38574,2022-09-02,social_media,38560,206,3,1276.75,Lost
CUST_38575,2022-06-30,referral,38561,215,5,3916.43,Lost
CUST_38576,2022-01-27,email,38562,89,12,9755.28,Loyal
CUST_38577,2022-05-04,organic_search,38563,9,8,6219.09,Loyal
CUST_38578,2022-02-07,organic_search,38564,38,8,4916.59,Loyal
CUST_38579,2022-01-31,email,38565,235,9,4521.68,At Risk
CUST_38580,2023-04-04,paid_search,38566,15,2,1426.5,At Risk
CUST_38581,2022-12-29,email,38567,9,4,4271.11,At Risk
CUST_38582,2022-04-04,organic_search,38568,129,6,6585.91,At Risk
CUST_38583,2022-03-28,email,38569,10,5,4252.83,At Risk
CUST_38584,2022-03-29,organic_search,38570,57,9,5445.75,Loyal
CUST_38585,2022-04-29,email,38571,20,9,11356.04,Champions
CUST_38586,2022-10-16,email,38572,127,8,3521.78,At Risk
CUST_38587,2022-01-30,social_media,38573,44,7,5125.03,Loyal
CUST_38588,2022-03-14,paid_search,38574,135,8,5768.7,At Risk
CUST_38589,2022-03-06,email,38575,81,8,5377.36,At Risk
CUST_38590,2022-04-14,social_media,38576,78,8,3771.27,At Risk
CUST_38591,2022-05-16,organic_search,38577,86,7,6300.06,At Risk
CUST_38592,2022-01-28,email,38578,62,9,7200.75,Loyal
CUST_38593,2022-01-25,paid_search,38579,19,13,7338.32,Champions
CUST_38594,2022-03-12,paid_search,38580,26,9,4603.14,Loyal
CUST_38595,2022-06-15,organic_search,38581,5,4,4394.8,At Risk
CUST_38596,2023-02-16,paid_search,38582,44,2,860.76,Lost
CUST_38597,2022-02-12,referral,38583,3,13,7881.88,Champions
CUST_38598,2022-01-12,organic_search,38584,31,8,6541.1,Loyal
CUST_38599,2022-06-07,social_media,38585,59,9,9854.12,Loyal
CUST_38600,2022-03-10,email,38586,18,12,5294.07,Champions
CUST_38601,2022-03-22,organic_search,38587,110,4,3517.03,Lost
CUST_38602,2022-01-04,organic_search,38588,208,4,1722.74,Lost
CUST_38603,2022-01-06,paid_search,38589,45,11,8937.83,Champions
CUST_38604,2022-03-14,organic_search,38590,152,9,5074.95,At Risk
CUST_38605,2022-06-27,paid_search,38591,108,6,5842.22,At Risk
CUST_38606,2022-01-15,referral,38592,134,12,9209.99,Loyal
CUST_38607,2023-02-07,referral,38593,134,3,3108.72,Lost
CUST_38608,2022-03-12,paid_search,38594,273,5,5524.22,Lost
CUST_38609,2022-01-09,email,38595,196,6,3226.33,Lost
CUST_38610,2022-04-21,social_media,38596,22,7,5569.46,Loyal
CUST_38611,2022-02-27,email,38597,80,8,4992.65,At Risk
CUST_38612,2022-02-09,paid_search,38598,60,15,10092.42,Champions
CUST_38613,2022-03-30,email,38599,4,8,4663.48,Loyal
CUST_38614,2022-02-15,paid_search,38600,118,10,7488.0,Loyal
CUST_38615,2022-04-28,social_media,38601,202,5,3254.7,Lost
CUST_38616,2022-01-08,paid_search,38602,59,5,3293.79,Lost
CUST_38617,2022-01-08,referral,38603,135,8,5721.35,At Risk
CUST_38618,2022-04-05,email,38604,6,10,6858.02,Champions
CUST_38619,2022-01-16,email,38605,11,10,7270.21,Champions
CUST_38620,2022-01-24,social_media,38606,63,6,4748.89,At Risk
CUST_38621,2022-03-13,paid_search,38607,117,11,4782.49,Loyal
CUST_38623,2022-01-04,organic_search,38608,131,7,6109.15,At Risk
CUST_38624,2022-07-04,social_media,38609,23,5,5569.33,At Risk
CUST_38625,2022-01-05,organic_search,38610,27,8,5591.52,Loyal
CUST_38626,2022-05-14,organic_search,38611,80,6,2313.75,Lost
CUST_38627,2022-05-10,referral,38612,41,9,6596.37,Loyal
CUST_38628,2022-03-19,email,38613,98,8,7086.25,At Risk
CUST_38629,2022-01-22,organic_search,38614,12,9,5619.36,Loyal
CUST_38630,2022-02-11,organic_search,38615,24,10,8332.22,Champions
CUST_38631,2022-01-16,organic_search,38616,40,7,6884.35,Loyal
CUST_38632,2022-02-19,email,38617,39,7,4665.29,At Risk
CUST_38633,2022-08-22,social_media,38618,169,4,1403.53,Lost
CUST_38634,2022-04-23,organic_search,38619,65,11,10020.85,Champions
CUST_38635,2022-01-31,paid_search,38620,252,7,5894.35,At Risk
CUST_38636,2022-06-20,organic_search,38621,97,8,6282.4,At Risk
CUST_38637,2022-01-17,referral,38622,98,10,5807.28,At Risk
CUST_38638,2022-02-04,paid_search,38623,3,10,9088.23,Champions
CUST_38639,2022-02-28,referral,38624,42,11,9328.75,Champions
CUST_38640,2022-03-10,paid_search,38625,137,9,6936.58,Loyal
CUST_38641,2022-01-04,paid_search,38626,122,8,7545.07,At Risk
CUST_38642,2022-03-27,paid_search,38627,6,8,6376.53,Loyal
CUST_38643,2022-03-27,paid_search,38628,18,9,7704.62,Champions
CUST_38644,2022-03-10,organic_search,38629,154,11,9294.98,Loyal
CUST_38645,2022-01-24,organic_search,38630,59,12,9670.59,Champions
CUST_38646,2022-05-27,email,38631,1,8,2663.96,At Risk
CUST_38647,2022-04-12,organic_search,38632,83,9,7117.58,Loyal
CUST_38648,2022-08-18,paid_search,38633,29,7,5355.28,Loyal
CUST_38649,2022-03-10,paid_search,38634,127,8,8733.2,Loyal
CUST_38650,2022-01-06,organic_search,38635,50,10,7016.87,Loyal
CUST_38651,2022-02-10,email,38636,44,12,9022.93,Champions
CUST_38652,2022-07-23,paid_search,38637,208,5,2132.89,Lost
CUST_38653,2022-03-06,organic_search,38638,65,12,10787.14,Champions
CUST_38654,2022-03-01,email,38639,75,7,8639.09,Loyal
CUST_38655,2023-01-22,organic_search,38640,62,6,3659.32,At Risk
CUST_38656,2022-01-26,paid_search,38641,22,14,10415.39,Champions
CUST_38657,2022-02-21,email,38642,27,13,11189.72,Champions
CUST_38658,2022-02-11,referral,38643,232,8,7904.46,At Risk
CUST_38659,2022-04-21,email,38644,36,10,6599.43,Loyal
CUST_38660,2022-01-17,email,38645,173,5,2078.95,Lost
CUST_38661,2022-02-11,paid_search,38646,57,8,4930.13,At Risk
CUST_38662,2022-09-13,social_media,38647,53,9,9064.07,Loyal
CUST_38663,2022-02-04,organic_search,38648,286,9,7751.64,Loyal
CUST_38664,2022-01-20,referral,38649,153,11,6972.53,Loyal
CUST_38665,2022-10-03,referral,38650,52,4,4043.43,Lost
CUST_38666,2022-07-24,social_media,38651,17,6,5513.22,Loyal
CUST_38667,2022-02-11,email,38652,35,7,4418.55,At Risk
CUST_38668,2022-01-16,email,38653,53,17,14975.08,Champions
CUST_38669,2022-05-24,organic_search,38654,168,5,2287.33,Lost
CUST_38670,2022-03-25,email,38655,55,3,2680.1,Lost
CUST_38671,2022-04-26,email,38656,41,5,4794.03,At Risk
CUST_38672,2022-05-08,organic_search,38657,37,12,10215.08,Champions
CUST_38673,2022-03-21,referral,38658,26,12,6426.32,Champions
CUST_38674,2022-04-21,social_media,38659,84,8,4498.99,At Risk
CUST_38675,2022-03-23,organic_search,38660,85,11,6427.05,Loyal
CUST_38676,2022-01-24,organic_search,38661,121,8,5986.48,At Risk
CUST_38677,2022-01-11,paid_search,38662,33,6,4234.58,At Risk
CUST_38678,2022-06-24,paid_search,38663,100,7,3780.9,At Risk
CUST_38679,2022-06-22,paid_search,38664,11,7,7846.47,Champions
CUST_38680,2022-07-06,organic_search,38665,515,2,1784.86,Lost
CUST_38681,2022-03-25,referral,38666,2,10,5313.0,Loyal
CUST_38682,2022-03-21,organic_search,38667,19,8,6776.21,Loyal
CUST_38683,2022-05-09,organic_search,38668,42,5,3939.16,At Risk
CUST_38684,2022-06-05,organic_search,38669,31,5,4037.2,At Risk
CUST_38685,2022-03-07,referral,38670,34,8,6209.08,Loyal
CUST_38686,2022-03-06,organic_search,38671,60,9,5429.63,Loyal
CUST_38687,2022-06-03,paid_search,38672,188,9,5819.26,At Risk
CUST_38688,2022-01-02,paid_search,38673,41,7,3232.98,At Risk
CUST_38689,2022-02-21,paid_search,38674,2,9,9271.61,Champions
CUST_38690,2022-01-01,social_media,38675,7,11,9133.07,Champions
CUST_38691,2022-02-04,social_media,38676,128,10,7047.98,Loyal
CUST_38692,2022-04-19,organic_search,38677,28,4,3393.46,Lost
CUST_38693,2022-02-12,referral,38678,29,8,5231.89,Loyal
CUST_38694,2022-04-19,organic_search,38679,149,7,6644.17,At Risk
CUST_38695,2022-06-03,organic_search,38680,99,6,3992.8,Lost
CUST_38696,2022-01-13,paid_search,38681,96,9,5260.77,At Risk
CUST_38697,2022-08-31,social_media,38682,86,6,3846.96,Lost
CUST_38698,2022-01-04,referral,38683,96,12,7919.39,Loyal
CUST_38699,2022-05-24,social_media,38684,6,11,11052.0,Champions
CUST_38700,2022-02-20,organic_search,38685,70,7,4175.07,At Risk
CUST_38701,2022-03-17,email,38686,80,13,10745.96,Champions
CUST_38702,2022-01-09,email,38687,23,9,5123.48,Loyal
CUST_38703,2022-01-23,organic_search,38688,104,10,8436.59,Loyal
CUST_38704,2022-07-03,paid_search,38689,25,5,2342.84,Lost
CUST_38705,2022-04-09,paid_search,38690,252,5,4752.71,Lost
CUST_38706,2022-01-16,organic_search,38691,39,5,2411.43,Lost
CUST_38707,2022-02-08,paid_search,38692,261,6,4758.13,Lost
CUST_38708,2022-01-03,organic_search,38693,20,10,7503.95,Champions
CUST_38709,2022-03-09,email,38694,142,8,5770.0,At Risk
CUST_38710,2022-01-08,organic_search,38695,18,10,7817.43,Champions
CUST_38711,2022-05-20,organic_search,38696,81,5,4343.79,Lost
CUST_38712,2023-01-05,social_media,38697,77,3,2372.24,Lost
CUST_38713,2022-04-10,organic_search,38698,173,7,4163.19,Lost
CUST_38714,2022-03-01,paid_search,38699,12,11,9336.52,Champions
CUST_38715,2022-04-07,paid_search,38700,25,8,2811.09,At Risk
CUST_38716,2022-03-26,email,38701,88,9,5516.39,At Risk
CUST_38717,2022-02-13,organic_search,38702,125,6,3731.93,Lost
CUST_38718,2022-01-21,email,38703,188,5,2415.87,Lost
CUST_38719,2022-01-27,email,38704,15,10,5012.44,Loyal
CUST_38720,2022-04-29,organic_search,38705,63,9,6576.33,Loyal
CUST_38721,2022-01-11,paid_search,38706,154,6,3977.17,Lost
CUST_38722,2022-05-04,paid_search,38707,35,12,11064.91,Champions
CUST_38723,2022-01-30,email,38708,42,9,4856.51,Loyal
CUST_38724,2022-03-24,organic_search,38709,46,8,5078.85,Loyal
CUST_38725,2022-11-11,paid_search,38710,88,4,2875.83,Lost
CUST_38726,2022-04-22,referral,38711,76,5,3976.51,Lost
CUST_38727,2022-02-10,organic_search,38712,96,10,2995.28,At Risk
CUST_38728,2022-08-15,social_media,38713,169,6,5599.04,Lost
CUST_38729,2022-02-11,organic_search,38714,8,6,3090.2,At Risk
CUST_38730,2022-04-09,social_media,38715,12,9,6000.4,Loyal
CUST_38731,2022-01-05,paid_search,38716,576,4,906.59,Lost
CUST_38732,2022-02-13,referral,38717,161,5,4685.43,Lost
CUST_38733,2022-01-16,paid_search,38718,85,14,8409.34,Loyal
