customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_total,segment
CUST_45842,25,10,5684.84,4,5,3,12,Loyal
CUST_45843,169,11,8052.03,1,5,5,11,Loyal
CUST_45844,203,10,5519.32,1,5,3,9,At Risk
CUST_45845,88,7,4474.44,2,3,2,7,At Risk
CUST_45846,42,13,5490.18,4,5,3,12,Loyal
CUST_45847,63,7,5566.44,3,3,3,9,At Risk
CUST_45848,223,12,11284.29,1,5,5,11,Loyal
CUST_45849,136,9,7379.52,2,4,4,10,Loyal
CUST_45850,103,4,3369.61,2,1,1,4,Lost
CUST_45851,155,9,4291.48,1,4,2,7,At Risk
CUST_45852,13,8,3658.25,5,3,2,10,Loyal
CUST_45853,85,8,4832.03,2,3,3,8,At Risk
CUST_45854,135,7,5359.87,2,3,3,8,At Risk
CUST_45855,3,12,12775.57,5,5,5,15,Champions
CUST_45856,216,7,5980.44,1,3,3,7,At Risk
CUST_45857,6,8,4352.92,5,3,2,10,Loyal
CUST_45858,18,10,7255.97,5,5,4,14,Champions
CUST_45859,61,10,7290.92,3,5,4,12,Loyal
CUST_45860,254,5,4103.73,1,1,2,4,Lost
CUST_45861,133,5,5780.69,2,1,3,6,Lost
CUST_45862,116,4,2668.74,2,1,1,4,Lost
CUST_45863,125,11,9558.87,2,5,5,12,Loyal
CUST_45864,147,7,6126.92,2,3,4,9,At Risk
CUST_45865,16,7,1750.41,5,3,1,9,At Risk
CUST_45866,48,8,8325.65,3,3,5,11,Loyal
CUST_45867,85,3,1268.8,2,1,1,4,Lost
CUST_45868,259,3,750.3,1,1,1,3,Lost
CUST_45869,32,6,5238.71,4,2,3,9,At Risk
CUST_45870,103,4,1154.13,2,1,1,4,Lost
CUST_45871,111,11,8454.49,2,5,5,12,Loyal
CUST_45872,18,13,9017.39,5,5,5,15,Champions
CUST_45873,17,5,2412.76,5,1,1,7,At Risk
CUST_45874,49,9,8175.83,3,4,5,12,Loyal
CUST_45875,85,14,8854.03,2,5,5,12,Loyal
CUST_45876,158,8,7283.96,1,3,4,8,At Risk
CUST_45877,169,4,2629.42,1,1,1,3,Lost
CUST_45878,43,9,5310.3,4,4,3,11,Loyal
CUST_45879,91,8,7065.18,2,3,4,9,At Risk
CUST_45880,91,6,4064.72,2,2,2,6,Lost
CUST_45881,6,7,4452.45,5,3,2,10,Loyal
CUST_45882,125,7,5113.14,2,3,3,8,At Risk
CUST_45883,90,7,4733.72,2,3,2,7,At Risk
CUST_45884,18,9,9023.13,5,4,5,14,Champions
CUST_45885,41,6,2787.81,4,2,1,7,At Risk
CUST_45886,71,9,5985.37,3,4,3,10,Loyal
CUST_45887,108,4,2467.58,2,1,1,4,Lost
CUST_45888,31,5,1967.17,4,1,1,6,Lost
CUST_45889,56,9,8115.32,3,4,5,12,Loyal
CUST_45890,2,3,2255.44,5,1,1,7,At Risk
CUST_45891,5,13,8774.5,5,5,5,15,Champions
CUST_45892,89,6,4723.13,2,2,2,6,Lost
CUST_45893,261,3,2375.27,1,1,1,3,Lost
CUST_45894,16,15,14119.08,5,5,5,15,Champions
CUST_45895,17,12,8412.33,5,5,5,15,Champions
CUST_45896,282,1,35.71,1,1,1,3,Lost
CUST_45897,81,11,6323.08,3,5,4,12,Loyal
CUST_45898,3,17,14442.34,5,5,5,15,Champions
CUST_45899,82,7,5202.66,3,3,3,9,At Risk
CUST_45900,68,10,5599.77,3,5,3,11,Loyal
CUST_45901,203,3,1883.05,1,1,1,3,Lost
CUST_45902,30,6,5694.26,4,2,3,9,At Risk
CUST_45903,140,7,5761.15,2,3,3,8,At Risk
CUST_45904,31,12,11537.73,4,5,5,14,Champions
CUST_45905,59,13,10217.96,3,5,5,13,Champions
CUST_45906,32,7,3595.61,4,3,2,9,At Risk
CUST_45907,57,12,9938.71,3,5,5,13,Champions
CUST_45908,63,10,4391.91,3,5,2,10,Loyal
CUST_45909,219,6,3877.02,1,2,2,5,Lost
CUST_45910,87,8,3891.46,2,3,2,7,At Risk
CUST_45911,115,11,11691.7,2,5,5,12,Loyal
CUST_45912,277,7,2105.63,1,3,1,5,Lost
CUST_45913,62,4,1833.86,3,1,1,5,Lost
CUST_45914,63,8,3881.33,3,3,2,8,At Risk
CUST_45915,253,7,8478.05,1,3,5,9,At Risk
CUST_45916,388,6,4296.28,1,2,2,5,Lost
CUST_45917,228,10,8479.43,1,5,5,11,Loyal
CUST_45918,16,7,4901.66,5,3,3,11,Loyal
CUST_45919,239,6,6831.31,1,2,4,7,At Risk
CUST_45920,12,8,5610.31,5,3,3,11,Loyal
CUST_45921,337,1,431.68,1,1,1,3,Lost
CUST_45922,64,9,6561.04,3,4,4,11,Loyal
CUST_45923,10,9,9595.48,5,4,5,14,Champions
CUST_45924,50,10,6405.88,3,5,4,12,Loyal
CUST_45925,210,11,6785.46,1,5,4,10,Loyal
CUST_45926,84,7,6743.16,3,3,4,10,Loyal
CUST_45927,124,15,9004.83,2,5,5,12,Loyal
CUST_45928,18,11,6924.61,5,5,4,14,Champions
CUST_45929,13,6,6192.51,5,2,4,11,Loyal
CUST_45930,11,7,4725.45,5,3,2,10,Loyal
CUST_45931,123,13,9194.3,2,5,5,12,Loyal
CUST_45932,205,8,7450.2,1,3,4,8,At Risk
CUST_45933,13,9,8294.58,5,4,5,14,Champions
CUST_45934,77,11,10537.22,3,5,5,13,Champions
CUST_45935,149,7,3433.41,1,3,1,5,Lost
CUST_45936,134,3,2351.23,2,1,1,4,Lost
CUST_45937,44,12,12140.19,4,5,5,14,Champions
CUST_45938,3,8,4615.29,5,3,2,10,Loyal
CUST_45939,101,10,7285.44,2,5,4,11,Loyal
CUST_45940,82,7,3344.06,3,3,1,7,At Risk
CUST_45941,50,9,5365.61,3,4,3,10,Loyal
CUST_45942,51,13,12430.48,3,5,5,13,Champions
CUST_45943,61,10,3859.3,3,5,2,10,Loyal
CUST_45944,62,7,7494.08,3,3,4,10,Loyal
CUST_45945,101,8,4275.63,2,3,2,7,At Risk
CUST_45946,219,7,6637.61,1,3,4,8,At Risk
CUST_45947,72,8,7301.99,3,3,4,10,Loyal
CUST_45948,4,9,5929.52,5,4,3,12,Loyal
CUST_45949,119,7,5786.21,2,3,3,8,At Risk
CUST_45950,33,8,4691.6,4,3,2,9,At Risk
CUST_45951,283,8,6393.33,1,3,4,8,At Risk
CUST_45952,197,3,1740.9,1,1,1,3,Lost
CUST_45953,114,9,7849.3,2,4,5,11,Loyal
CUST_45954,36,9,7264.68,4,4,4,12,Loyal
CUST_45955,232,7,4139.73,1,3,2,6,Lost
CUST_45956,34,14,8239.02,4,5,5,14,Champions
CUST_45957,82,6,4541.65,3,2,2,7,At Risk
CUST_45958,14,7,5332.83,5,3,3,11,Loyal
CUST_45959,72,10,5082.91,3,5,3,11,Loyal
CUST_45960,16,10,5648.56,5,5,3,13,Champions
CUST_45961,136,10,7050.44,2,5,4,11,Loyal
CUST_45962,182,4,2474.37,1,1,1,3,Lost
CUST_45963,129,9,6918.15,2,4,4,10,Loyal
CUST_45964,201,7,1782.99,1,3,1,5,Lost
CUST_45965,225,1,1485.44,1,1,1,3,Lost
CUST_45966,45,11,9135.82,4,5,5,14,Champions
CUST_45967,8,8,6100.76,5,3,4,12,Loyal
CUST_45968,91,7,4297.18,2,3,2,7,At Risk
CUST_45969,98,10,3900.52,2,5,2,9,At Risk
CUST_45970,49,6,4617.32,3,2,2,7,At Risk
CUST_45971,25,11,7926.48,4,5,5,14,Champions
CUST_45972,271,6,5395.99,1,2,3,6,Lost
CUST_45973,129,8,4467.96,2,3,2,7,At Risk
CUST_45974,48,16,9997.8,3,5,5,13,Champions
CUST_45975,59,6,3110.52,3,2,1,6,Lost
CUST_45976,284,6,5491.22,1,2,3,6,Lost
CUST_45977,76,10,9290.87,3,5,5,13,Champions
CUST_45978,61,12,6347.92,3,5,4,12,Loyal
CUST_45979,140,7,5795.76,2,3,3,8,At Risk
CUST_45980,93,3,4012.7,2,1,2,5,Lost
CUST_45981,122,8,5744.05,2,3,3,8,At Risk
CUST_45982,122,5,2455.04,2,1,1,4,Lost
CUST_45983,147,5,2820.56,2,1,1,4,Lost
CUST_45984,34,5,3596.67,4,1,2,7,At Risk
CUST_45985,169,9,5470.66,1,4,3,8,At Risk
CUST_45986,41,10,5136.38,4,5,3,12,Loyal
CUST_45987,13,8,3546.52,5,3,2,10,Loyal
CUST_45988,85,7,1814.55,2,3,1,6,Lost
CUST_45989,224,5,3884.89,1,1,2,4,Lost
CUST_45990,26,11,8719.68,4,5,5,14,Champions
CUST_45991,251,6,1361.3,1,2,1,4,Lost
CUST_45992,41,9,5561.53,4,4,3,11,Loyal
CUST_45993,95,8,4662.64,2,3,2,7,At Risk
CUST_45994,543,7,3350.88,1,3,1,5,Lost
CUST_45995,105,10,7832.38,2,5,5,12,Loyal
CUST_45996,67,6,4929.85,3,2,3,8,At Risk
CUST_45997,47,8,4924.01,4,3,3,10,Loyal
CUST_45998,118,6,3397.65,2,2,1,5,Lost
CUST_45999,33,6,3853.14,4,2,2,8,At Risk
CUST_46000,23,11,8295.97,4,5,5,14,Champions
CUST_46001,7,14,10497.47,5,5,5,15,Champions
CUST_46002,360,6,3472.66,1,2,2,5,Lost
CUST_46003,102,9,6848.54,2,4,4,10,Loyal
CUST_46004,95,6,4115.83,2,2,2,6,Lost
CUST_46005,9,2,2066.8,5,1,1,7,At Risk
CUST_46006,17,9,7055.24,5,4,4,13,Champions
CUST_46007,59,10,10457.16,3,5,5,13,Champions
CUST_46008,21,11,9058.48,5,5,5,15,Champions
CUST_46009,31,6,4272.6,4,2,2,8,At Risk
CUST_46010,45,14,10145.15,4,5,5,14,Champions
CUST_46011,68,12,10470.6,3,5,5,13,Champions
CUST_46012,60,11,7026.72,3,5,4,12,Loyal
CUST_46013,76,6,2335.96,3,2,1,6,Lost
CUST_46014,98,7,5694.18,2,3,3,8,At Risk
CUST_46015,16,12,5636.6,5,5,3,13,Champions
CUST_46016,64,8,8726.5,3,3,5,11,Loyal
CUST_46017,74,9,8824.78,3,4,5,12,Loyal
CUST_46018,88,5,2482.17,2,1,1,4,Lost
CUST_46019,32,6,5451.56,4,2,3,9,At Risk
CUST_46020,63,7,6860.97,3,3,4,10,Loyal
CUST_46021,158,7,1321.9,1,3,1,5,Lost
CUST_46022,168,6,3463.56,1,2,2,5,Lost
CUST_46023,39,8,5677.81,4,3,3,10,Loyal
CUST_46024,2,10,7032.2,5,5,4,14,Champions
CUST_46025,356,4,5310.97,1,1,3,5,Lost
CUST_46026,53,4,1421.28,3,1,1,5,Lost
CUST_46027,68,13,8819.19,3,5,5,13,Champions
CUST_46028,11,11,6776.77,5,5,4,14,Champions
CUST_46029,15,6,5609.42,5,2,3,10,Loyal
CUST_46030,53,9,8181.76,3,4,5,12,Loyal
CUST_46031,196,5,1478.98,1,1,1,3,Lost
CUST_46032,150,6,5987.75,1,2,3,6,Lost
CUST_46033,45,8,4927.07,4,3,3,10,Loyal
CUST_46034,482,4,3483.48,1,1,2,4,Lost
CUST_46035,19,6,7221.67,5,2,4,11,Loyal
CUST_46036,117,5,1711.13,2,1,1,4,Lost
CUST_46037,105,9,9059.8,2,4,5,11,Loyal
CUST_46038,100,11,7422.2,2,5,4,11,Loyal
CUST_46039,1,12,8319.83,5,5,5,15,Champions
CUST_46040,114,8,5800.13,2,3,3,8,At Risk
CUST_46041,235,9,9524.57,1,4,5,10,Loyal
CUST_46042,5,5,2342.58,5,1,1,7,At Risk
CUST_46043,122,5,4161.15,2,1,2,5,Lost
CUST_46044,4,7,8166.79,5,3,5,13,Champions
CUST_46045,4,6,5932.45,5,2,3,10,Loyal
CUST_46046,63,11,7558.71,3,5,4,12,Loyal
CUST_46047,25,9,6439.29,4,4,4,12,Loyal
CUST_46048,260,8,6931.8,1,3,4,8,At Risk
CUST_46049,76,6,4257.57,3,2,2,7,At Risk
CUST_46050,132,7,5799.74,2,3,3,8,At Risk
CUST_46051,61,7,3592.39,3,3,2,8,At Risk
CUST_46052,26,8,6991.03,4,3,4,11,Loyal
CUST_46053,31,10,10053.45,4,5,5,14,Champions
CUST_46054,229,6,5341.13,1,2,3,6,Lost
CUST_46055,77,5,7174.17,3,1,4,8,At Risk
CUST_46056,496,3,832.93,1,1,1,3,Lost
CUST_46057,64,9,5940.58,3,4,3,10,Loyal
CUST_46058,46,7,3999.73,4,3,2,9,At Risk
CUST_46059,58,8,5204.58,3,3,3,9,At Risk
CUST_46060,16,14,8025.32,5,5,5,15,Champions
CUST_46061,122,6,4710.59,2,2,2,6,Lost
CUST_46062,5,7,2991.99,5,3,1,9,At Risk
CUST_46063,154,9,5985.23,1,4,3,8,At Risk
CUST_46064,67,9,9157.57,3,4,5,12,Loyal
CUST_46065,2,13,9664.0,5,5,5,15,Champions
CUST_46066,66,4,2915.77,3,1,1,5,Lost
CUST_46067,35,11,4729.87,4,5,2,11,Loyal
CUST_46068,36,10,7529.05,4,5,4,13,Champions
CUST_46069,3,6,3223.65,5,2,1,8,At Risk
CUST_46070,8,7,8697.68,5,3,5,13,Champions
CUST_46071,340,6,4512.53,1,2,2,5,Lost
CUST_46072,39,7,2753.87,4,3,1,8,At Risk
CUST_46073,196,8,5004.89,1,3,3,7,At Risk
CUST_46074,165,5,5816.77,1,1,3,5,Lost
CUST_46075,235,4,2431.15,1,1,1,3,Lost
CUST_46076,62,17,13999.04,3,5,5,13,Champions
CUST_46077,293,4,2403.6,1,1,1,3,Lost
CUST_46078,470,4,1618.75,1,1,1,3,Lost
CUST_46079,38,10,6058.16,4,5,4,13,Champions
CUST_46080,26,13,7214.19,4,5,4,13,Champions
CUST_46081,339,5,4498.61,1,1,2,4,Lost
CUST_46082,5,9,5316.54,5,4,3,12,Loyal
CUST_46083,63,7,5619.96,3,3,3,9,At Risk
CUST_46084,88,6,3238.47,2,2,1,5,Lost
CUST_46085,56,8,7061.43,3,3,4,10,Loyal
CUST_46086,64,11,5390.28,3,5,3,11,Loyal
CUST_46087,173,9,7226.96,1,4,4,9,At Risk
CUST_46088,72,10,7842.02,3,5,5,13,Champions
CUST_46089,31,9,6332.0,4,4,4,12,Loyal
CUST_46090,16,11,7872.79,5,5,5,15,Champions
CUST_46091,90,4,3988.55,2,1,2,5,Lost
CUST_46092,9,7,6342.84,5,3,4,12,Loyal
CUST_46093,89,13,9849.18,2,5,5,12,Loyal
CUST_46094,36,7,4099.53,4,3,2,9,At Risk
CUST_46095,138,7,4555.83,2,3,2,7,At Risk
CUST_46096,125,4,2441.62,2,1,1,4,Lost
CUST_46097,10,12,6557.76,5,5,4,14,Champions
CUST_46098,141,8,6805.92,2,3,4,9,At Risk
CUST_46099,2,14,11740.78,5,5,5,15,Champions
CUST_46100,35,7,6056.35,4,3,4,11,Loyal
CUST_46101,156,5,2891.26,1,1,1,3,Lost
CUST_46102,126,10,10223.14,2,5,5,12,Loyal
CUST_46103,32,6,4115.49,4,2,2,8,At Risk
CUST_46104,42,10,8301.3,4,5,5,14,Champions
CUST_46105,16,10,8600.16,5,5,5,15,Champions
CUST_46106,7,9,7138.47,5,4,4,13,Champions
CUST_46107,135,7,5405.04,2,3,3,8,At Risk
CUST_46108,46,5,2529.03,4,1,1,6,Lost
CUST_46109,116,5,2881.1,2,1,1,4,Lost
CUST_46110,18,15,11732.33,5,5,5,15,Champions
CUST_46111,32,7,6070.99,4,3,4,11,Loyal
CUST_46112,40,7,4007.06,4,3,2,9,At Risk
CUST_46113,102,4,3075.77,2,1,1,4,Lost
CUST_46114,42,10,4384.95,4,5,2,11,Loyal
CUST_46115,54,6,3519.64,3,2,2,7,At Risk
CUST_46116,11,9,7638.11,5,4,4,13,Champions
CUST_46117,78,13,5638.33,3,5,3,11,Loyal
CUST_46118,100,9,6186.28,2,4,4,10,Loyal
CUST_46119,4,4,4157.46,5,1,2,8,At Risk
CUST_46120,20,7,6430.68,5,3,4,12,Loyal
CUST_46121,117,8,4865.86,2,3,3,8,At Risk
CUST_46122,21,13,9784.74,5,5,5,15,Champions
CUST_46123,250,4,4127.77,1,1,2,4,Lost
CUST_46124,59,7,8617.85,3,3,5,11,Loyal
CUST_46125,3,12,5704.96,5,5,3,13,Champions
CUST_46126,57,10,5238.02,3,5,3,11,Loyal
CUST_46127,16,10,8924.01,5,5,5,15,Champions
CUST_46128,40,7,3600.05,4,3,2,9,At Risk
CUST_46129,11,8,2500.55,5,3,1,9,At Risk
CUST_46130,19,11,7893.69,5,5,5,15,Champions
CUST_46131,4,6,2791.05,5,2,1,8,At Risk
CUST_46132,137,3,710.03,2,1,1,4,Lost
CUST_46133,52,11,4564.67,3,5,2,10,Loyal
CUST_46134,37,9,6699.92,4,4,4,12,Loyal
CUST_46135,175,5,5960.57,1,1,3,5,Lost
CUST_46136,61,7,4696.38,3,3,2,8,At Risk
CUST_46137,207,8,6208.8,1,3,4,8,At Risk
CUST_46138,54,4,3041.87,3,1,1,5,Lost
CUST_46139,3,6,3648.95,5,2,2,9,At Risk
CUST_46140,84,6,4028.97,3,2,2,7,At Risk
CUST_46141,106,6,3078.7,2,2,1,5,Lost
CUST_46142,51,8,4355.45,3,3,2,8,At Risk
CUST_46143,127,5,2425.72,2,1,1,4,Lost
CUST_46144,40,9,6888.34,4,4,4,12,Loyal
CUST_46145,46,12,7560.98,4,5,4,13,Champions
CUST_46146,96,7,1848.33,2,3,1,6,Lost
CUST_46147,41,9,7041.98,4,4,4,12,Loyal
CUST_46148,104,7,6997.5,2,3,4,9,At Risk
CUST_46149,132,5,3105.55,2,1,1,4,Lost
CUST_46150,213,6,1874.55,1,2,1,4,Lost
CUST_46151,11,13,8898.93,5,5,5,15,Champions
CUST_46152,32,5,4560.73,4,1,2,7,At Risk
CUST_46153,78,6,6545.08,3,2,4,9,At Risk
CUST_46154,150,7,4753.89,1,3,2,6,Lost
CUST_46155,5,6,5898.09,5,2,3,10,Loyal
CUST_46156,33,9,5452.66,4,4,3,11,Loyal
CUST_46157,255,7,3082.35,1,3,1,5,Lost
CUST_46158,101,11,7514.41,2,5,4,11,Loyal
CUST_46159,70,8,6952.95,3,3,4,10,Loyal
CUST_46160,267,9,7919.78,1,4,5,10,Loyal
CUST_46161,6,6,4439.98,5,2,2,9,At Risk
CUST_46162,240,4,2588.58,1,1,1,3,Lost
CUST_46163,136,6,4006.9,2,2,2,6,Lost
CUST_46164,189,7,3670.18,1,3,2,6,Lost
CUST_46165,204,6,2316.06,1,2,1,4,Lost
CUST_46166,80,12,9059.7,3,5,5,13,Champions
CUST_46167,43,6,2791.66,4,2,1,7,At Risk
CUST_46168,69,8,4742.87,3,3,2,8,At Risk
CUST_46169,6,9,5889.9,5,4,3,12,Loyal
CUST_46170,133,6,1918.24,2,2,1,5,Lost
CUST_46171,26,10,8087.41,4,5,5,14,Champions
CUST_46172,176,7,5903.5,1,3,3,7,At Risk
CUST_46173,126,15,13475.66,2,5,5,12,Loyal
CUST_46174,21,3,818.73,5,1,1,7,At Risk
CUST_46175,2,5,5774.35,5,1,3,9,At Risk
CUST_46176,303,7,6615.0,1,3,4,8,At Risk
CUST_46177,147,10,7820.93,2,5,5,12,Loyal
CUST_46178,35,8,7525.99,4,3,4,11,Loyal
CUST_46179,41,10,5437.43,4,5,3,12,Loyal
CUST_46180,9,9,3655.94,5,4,2,11,Loyal
CUST_46181,52,11,9597.77,3,5,5,13,Champions
CUST_46182,272,4,1641.98,1,1,1,3,Lost
CUST_46183,82,9,8848.93,3,4,5,12,Loyal
CUST_46184,2,10,7528.24,5,5,4,14,Champions
CUST_46185,6,4,2213.49,5,1,1,7,At Risk
CUST_46186,68,12,10050.45,3,5,5,13,Champions
CUST_46187,50,5,6231.24,3,1,4,8,At Risk
CUST_46188,3,9,6508.35,5,4,4,13,Champions
CUST_46189,6,6,4881.83,5,2,3,10,Loyal
CUST_46190,283,7,7277.34,1,3,4,8,At Risk
CUST_46191,19,11,7746.92,5,5,5,15,Champions
CUST_46192,82,6,3869.67,3,2,2,7,At Risk
CUST_46193,95,4,3083.89,2,1,1,4,Lost
CUST_46194,39,7,8120.44,4,3,5,12,Loyal
CUST_46195,199,8,6734.8,1,3,4,8,At Risk
CUST_46196,11,11,4509.78,5,5,2,12,Loyal
CUST_46197,66,4,2781.31,3,1,1,5,Lost
CUST_46198,65,9,4254.75,3,4,2,9,At Risk
CUST_46199,79,7,5934.39,3,3,3,9,At Risk
CUST_46200,112,9,6169.96,2,4,4,10,Loyal
CUST_46201,24,7,6187.24,4,3,4,11,Loyal
CUST_46202,33,10,9106.48,4,5,5,14,Champions
CUST_46203,49,14,9782.46,3,5,5,13,Champions
CUST_46204,25,5,2883.41,4,1,1,6,Lost
CUST_46205,133,3,1778.56,2,1,1,4,Lost
CUST_46206,356,5,1175.43,1,1,1,3,Lost
CUST_46207,27,6,4384.82,4,2,2,8,At Risk
CUST_46208,101,10,7745.47,2,5,5,12,Loyal
CUST_46209,53,10,8695.46,3,5,5,13,Champions
CUST_46210,125,11,9074.29,2,5,5,12,Loyal
CUST_46211,63,9,5720.83,3,4,3,10,Loyal
CUST_46212,122,5,2563.56,2,1,1,4,Lost
CUST_46213,33,10,10180.26,4,5,5,14,Champions
CUST_46214,1,5,3236.08,5,1,1,7,At Risk
CUST_46215,60,8,5327.16,3,3,3,9,At Risk
CUST_46216,191,3,1256.9,1,1,1,3,Lost
CUST_46217,92,4,2309.05,2,1,1,4,Lost
CUST_46218,2,7,6071.29,5,3,4,12,Loyal
CUST_46219,111,6,5260.5,2,2,3,7,At Risk
CUST_46220,20,9,7425.82,5,4,4,13,Champions
CUST_46221,25,10,4566.95,4,5,2,11,Loyal
CUST_46222,121,9,4990.16,2,4,3,9,At Risk
CUST_46223,2,5,2996.53,5,1,1,7,At Risk
CUST_46224,148,6,5612.89,2,2,3,7,At Risk
CUST_46225,77,4,2211.59,3,1,1,5,Lost
CUST_46226,23,9,4226.35,4,4,2,10,Loyal
CUST_46227,82,6,3692.98,3,2,2,7,At Risk
CUST_46228,169,7,6418.68,1,3,4,8,At Risk
CUST_46229,35,10,6611.97,4,5,4,13,Champions
CUST_46230,41,8,6380.54,4,3,4,11,Loyal
CUST_46231,108,11,9597.74,2,5,5,12,Loyal
CUST_46232,23,9,6533.57,4,4,4,12,Loyal
CUST_46233,102,6,3762.92,2,2,2,6,Lost
CUST_46234,95,15,10846.21,2,5,5,12,Loyal
CUST_46235,121,9,4699.31,2,4,2,8,At Risk
CUST_46236,10,5,2965.57,5,1,1,7,At Risk
CUST_46237,158,8,8871.49,1,3,5,9,At Risk
CUST_46238,27,6,4706.34,4,2,2,8,At Risk
CUST_46239,29,12,11217.16,4,5,5,14,Champions
CUST_46240,7,9,6119.57,5,4,4,13,Champions
CUST_46241,74,5,3860.6,3,1,2,6,Lost
CUST_46242,91,6,4683.16,2,2,2,6,Lost
CUST_46243,63,10,8114.88,3,5,5,13,Champions
CUST_46244,9,10,5580.66,5,5,3,13,Champions
CUST_46245,135,7,4186.68,2,3,2,7,At Risk
CUST_46246,31,8,5303.35,4,3,3,10,Loyal
CUST_46247,51,11,7897.34,3,5,5,13,Champions
CUST_46248,27,9,6239.73,4,4,4,12,Loyal
CUST_46249,141,5,3173.75,2,1,1,4,Lost
CUST_46250,74,6,3112.58,3,2,1,6,Lost
CUST_46251,48,11,5143.6,3,5,3,11,Loyal
CUST_46252,33,9,7529.06,4,4,4,12,Loyal
CUST_46253,9,11,9526.22,5,5,5,15,Champions
CUST_46254,91,12,8987.88,2,5,5,12,Loyal
CUST_46255,26,7,4458.44,4,3,2,9,At Risk
CUST_46256,7,9,7391.49,5,4,4,13,Champions
CUST_46257,114,4,2178.34,2,1,1,4,Lost
CUST_46258,28,7,4925.37,4,3,3,10,Loyal
CUST_46259,19,11,6956.82,5,5,4,14,Champions
CUST_46260,244,6,3818.99,1,2,2,5,Lost
CUST_46261,148,11,5858.39,2,5,3,10,Loyal
CUST_46262,8,14,11939.76,5,5,5,15,Champions
CUST_46263,48,12,12159.38,3,5,5,13,Champions
CUST_46264,115,7,2260.87,2,3,1,6,Lost
CUST_46265,182,7,4567.06,1,3,2,6,Lost
CUST_46266,86,9,9267.26,2,4,5,11,Loyal
CUST_46267,133,6,4150.7,2,2,2,6,Lost
CUST_46268,51,6,4682.3,3,2,2,7,At Risk
CUST_46269,38,14,8400.51,4,5,5,14,Champions
CUST_46270,33,6,2073.23,4,2,1,7,At Risk
CUST_46271,142,13,9735.65,2,5,5,12,Loyal
CUST_46272,40,4,1683.2,4,1,1,6,Lost
CUST_46273,49,9,4214.12,3,4,2,9,At Risk
CUST_46274,69,8,7761.29,3,3,5,11,Loyal
CUST_46275,34,9,4169.32,4,4,2,10,Loyal
CUST_46276,120,7,7360.29,2,3,4,9,At Risk
CUST_46277,230,2,874.97,1,1,1,3,Lost
CUST_46278,185,12,9207.71,1,5,5,11,Loyal
CUST_46279,11,10,9256.44,5,5,5,15,Champions
CUST_46280,130,9,6210.19,2,4,4,10,Loyal
CUST_46281,33,7,4144.17,4,3,2,9,At Risk
CUST_46282,50,6,5728.24,3,2,3,8,At Risk
CUST_46283,164,5,1227.02,1,1,1,3,Lost
CUST_46284,175,8,6873.3,1,3,4,8,At Risk
CUST_46285,91,6,5870.39,2,2,3,7,At Risk
CUST_46286,118,9,5880.85,2,4,3,9,At Risk
CUST_46287,4,9,6012.82,5,4,3,12,Loyal
CUST_46288,90,1,1071.63,2,1,1,4,Lost
CUST_46289,16,11,5596.05,5,5,3,13,Champions
CUST_46290,51,10,7094.0,3,5,4,12,Loyal
CUST_46291,160,8,5285.47,1,3,3,7,At Risk
CUST_46292,44,4,2502.55,4,1,1,6,Lost
CUST_46293,2,10,5430.3,5,5,3,13,Champions
CUST_46294,97,5,2762.58,2,1,1,4,Lost
CUST_46295,67,15,11215.44,3,5,5,13,Champions
CUST_46296,15,11,4237.98,5,5,2,12,Loyal
CUST_46297,8,6,4436.32,5,2,2,9,At Risk
CUST_46298,5,11,6591.21,5,5,4,14,Champions
CUST_46299,142,7,4796.37,2,3,3,8,At Risk
CUST_46300,30,12,8138.9,4,5,5,14,Champions
CUST_46301,104,9,6884.64,2,4,4,10,Loyal
CUST_46302,487,5,2859.28,1,1,1,3,Lost
CUST_46303,3,8,2917.79,5,3,1,9,At Risk
CUST_46304,66,12,7890.0,3,5,5,13,Champions
CUST_46305,50,6,3625.87,3,2,2,7,At Risk
CUST_46306,11,10,8317.27,5,5,5,15,Champions
CUST_46307,121,7,6580.63,2,3,4,9,At Risk
CUST_46308,95,8,7916.78,2,3,5,10,Loyal
CUST_46309,49,8,8822.03,3,3,5,11,Loyal
CUST_46310,237,6,1479.45,1,2,1,4,Lost
CUST_46311,3,6,5354.52,5,2,3,10,Loyal
CUST_46312,135,7,5777.15,2,3,3,8,At Risk
CUST_46313,35,9,6707.49,4,4,4,12,Loyal
CUST_46314,3,8,6359.38,5,3,4,12,Loyal
CUST_46315,6,7,5183.72,5,3,3,11,Loyal
CUST_46316,38,11,10169.96,4,5,5,14,Champions
CUST_46317,153,11,7969.8,1,5,5,11,Loyal
CUST_46318,30,9,5335.79,4,4,3,11,Loyal
CUST_46319,18,8,6787.58,5,3,4,12,Loyal
CUST_46320,8,9,5823.69,5,4,3,12,Loyal
CUST_46321,9,7,5239.64,5,3,3,11,Loyal
CUST_46322,65,14,11329.48,3,5,5,13,Champions
CUST_46323,136,6,4533.13,2,2,2,6,Lost
CUST_46324,131,9,5564.46,2,4,3,9,At Risk
CUST_46325,84,8,4003.4,3,3,2,8,At Risk
CUST_46326,84,5,3707.45,3,1,2,6,Lost
CUST_46327,273,8,4514.6,1,3,2,6,Lost
CUST_46328,25,8,7878.93,4,3,5,12,Loyal
CUST_46329,6,11,6188.38,5,5,4,14,Champions
CUST_46330,104,6,3985.67,2,2,2,6,Lost
